Time,GPS_lat,GPS_long,Speed,Steer,Heading,Acc,Angular_velocity
0.19508147239685059,10.86975,106.80233,0.0,0.0,0.0,0.0,0.0625
0.22235465049743652,0.0,0.0,0.0,0.0,0.0,0.02,-0.0
0.3960137367248535,0.0,0.0,0.0,0.0,0.0,0.01,-0.1875
0.42311835289001465,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.5911827087402344,10.86975,106.80233,0.0,0.0,0.0,0.0,-0.0
0.6178452968597412,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
0.7953336238861084,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
0.8492908477783203,10.86975,106.80233,0.0,0.0,0.0,0.0,-0.0
0.8774261474609375,10.86975,106.80233,0.0,0.0,0.0,0.0,0.0625
0.9044463634490967,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
0.9308669567108154,0.0,0.0,0.0,0.0,0.0,-0.04,0.125
1.135946273803711,0.0,0.0,-0.017082,0.0,0.0,0.01,0.0625
1.314314603805542,10.86975,106.80233,-0.017082,0.0,0.0,0.0,0.1875
1.5108084678649902,0.0,0.0,-0.017082,0.0,0.0,0.0,-0.0
1.5500307083129883,0.0,0.0,-0.017082,0.0,0.0,0.03,-0.0625
1.726257085800171,10.86975,106.80233,-0.017082,0.0,0.0,0.13,-0.0
1.7518537044525146,10.86975,106.80233,-0.017082,0.0,0.0,0.13,-0.0
1.7917063236236572,10.86975,106.80233,-0.017082,0.0,0.0,0.13,-0.0
1.8315532207489014,10.86975,106.80233,-0.017082,0.0,0.0,0.13,-0.0
2.019928455352783,10.86975,106.80233,-0.017082,0.0,0.0,0.13,-0.0
2.0589845180511475,10.86975,106.80233,-0.017082,0.0,0.0,0.13,-0.0
2.096954345703125,10.86975,106.80233,-0.017082,0.0,0.0,0.13,-0.0
2.2728538513183594,10.86975,106.80233,-0.017082,0.0,0.0,0.13,-0.0
2.4604690074920654,10.86975,106.80233,-0.017082,0.0,0.0,0.13,-0.0
2.4977986812591553,10.86975,106.80233,-0.017082,0.0,359.9375,-0.02,0.125
2.5375640392303467,10.86975,106.80233,-0.017082,0.0,359.9375,-0.01,-0.3125
2.574756383895874,0.0,0.0,-0.017082,0.0,359.75,0.04,-0.75
2.767380714416504,0.0,0.0,0.888282,0.0,359.5,0.01,-0.5625
2.951064348220825,10.86975,106.80233,0.922446,0.0,359.375,0.0,-0.9375
3.1205084323883057,0.0,0.0,0.990776,0.0,359.0625,0.0,-0.6875
3.290593147277832,0.0,0.0,1.042023,0.0,359.0,0.0,-0.4375
3.4718196392059326,0.0,0.0,1.02494,0.0,359.0,-0.01,0.4375
3.513653516769409,10.86975,106.80233,1.076187,0.0,359.0,0.03,0.4375
3.553110122680664,10.86975,106.80233,1.076187,0.0,359.0,0.03,0.4375
3.590653419494629,10.86975,106.80233,1.076187,0.0,359.0625,0.0,0.4375
3.769426107406616,10.86975,106.80233,1.076187,0.0,359.125,0.05,0.5
